artist,song,doc_str,term_count
TAYLOR SWIFT,uc0u8203 my tears ricochet,day uc0u8197 did deserve babe hell gave iuc0u8287 lovedu8287 swear iu8287 loved myuc0u8287 dying day did have go grace re hero flying saving face m are wake cursing name wishing stayed look tears ricochet gather stones knowing mean throw make diamond ring know did want have haunt scene wear jewels gave bury did have go grace fight used tell was brave m are wake cursing name wishing stayed go want want home aim heart go blood miss bones talk m screaming sky sleep night hear lullabies did have go grace battleships sink waves had kill killed cursing name wishing stayed turned fears re tossing blame drunk pain crossing years slut taylor92s version nan vault nan aquamarine moonlit swimmin pool need is got went head got lovesick bed love think forget handprints cement adorned smoke clothes lovelorn nobody knows love thorns rose pay price i92m dressed be lookin call slut know be m gon be be drunk love send code s waitin sticks stones throw midair everyone wants was crime place time break s pullin world boys s gentleman got went head straight head got lovesick bed bed love think forget we92ll pay price guess m dressed i92m dressed be lookin lookin call slut call slut know be m gon be be drunk love half asleep takin92 time tangerine neon light is luxury re re love re goin half awake takin chance s mistake said blow face m do anyway do re going outro nan call slut know be,186
TAYLOR SWIFT,uc0u8203 peace,had courage ofuc0u8197 myu8197 convictions asuc0u8197 danger is s arounduc0u8197 corner darlin lives neveruc0u8287 youu8287 peace m fire illu8287 keep heart warm cascade wave blues come people think love show die devil details got friend be give peace integrity makes seem paint dreamscapes wall talk friends s m wasting honor know swing fences sit trenches give give child give silence comes people understand chose see brother brother is s robbers east clowns west give sunshine give rain is gon come re m fire keep heart warm cascade wave blues come people think love show die devil details got friend be give peace,59
TAYLOR SWIFT,uc0u8203 seven,feet swing overuc0u8197 theu8197 creek was scared jump iuc0u8197 was sky pennsylvania are things sweet tea summer cross heart tell can92t recall face got love braids pattern love moon saturn passed folk songs love lasts ve been meaning tell think house is haunted dad is be think come live be pirates have cry hide closet folk song love be passed please picture weeds learned civility used scream time wanted sweet tea summer cross heart tell recall face got love pack dolls sweater move india forever,61
TAYLOR SWIFT,uc0u8203 the 1,thought iuc0u8197 sawu8197 bus stop did hituc0u8197 ground running night hit sunday matine9e know films time were made guess know know wanted ve showed bleed re gon grow s were something do think roaring twenties tossing pennies pool wishes came ve been defense have none leaving ve been fun ve been one ooh have dream re doing shit having adventures meet woman internet take home painted numbers baby were making count know loves time are guess know know s day waking were something do think roaring twenties tossing pennies pool wishes came ve been defense have none leaving ve been fun ve been one persist resist temptation ask thing had been everything be today were something do think rose9 flowing chosen family ve been ve been defense have none digging grave time ve been fun,93
TAYLOR SWIFT,uc0u8203 the last great american dynasty,bill was heir touc0u8197 standard oil name money town said howuc0u8287 didu8287 au8287 divorce9e dou8287 wedding wasuc0u8287 charming gauche s money goes picked home called holiday house parties were loud doctor had told settle have been fault heart gave said goes dynasty knows showed ve been goes woman town has seen had time ruining everything rebekah gave rhode island set flew bitch pack friends city filled pool champagne swam names blew money boys ballet losing card game bets daled said goes dynasty knows showed ve been goes woman town has seen had time ruining everything say was seen occasion pacing rocks staring midnight sea feud neighbor stole dog dyed years is time holiday house sat beach women madness men habits was bought knows showed ve been goes woman town has seen had time ruining everything outro nan had time ruining everything time ruining everything now don92t talk taylor92s version nan vault nan part crowd red sea do get started did get way home guess know do talk grew hair got icons outside looks re lives miss ways did have change guess do have say do talk call mom said was remind moruc0u1077 gave want buc0u1077 friend pay price lost cost do talk do tell friends shared dinners weekends truth is pretend s platonic s ended call mom said get chest chest remind way faded left left be friend pay price lost lost cost do talk outro nan do have pretend acid rock like be yacht men think thoughts guess am do talk way dignity was turn mystery,206
TAYLOR SWIFT,uc0u8203 this is me trying,didntuc0u8197 knowu8197 careu8197 came have auc0u8197 lot regrets pulled car road lookout could ve followed fears way do know say m doorway wanted know is trying wanted know is trying told cages were got wasted words shoot kill m have lot regrets was curve curve became sphere fell classmates ended pouring heart stranger did pour whiskey wanted know is trying wanted know is trying m trying s be party feel wound s be days want is re flashback film reel screen town wanted know is trying do know say wanted know is trying,68
TAYLOR SWIFT,uc0u8203 tolerate it,sit watch notice everything do do do re wait door m kid use colors portrait lay table fancy shit watch tolerate s head tell tell ve got know love be celebrated tolerate greet battle hero welcome take indiscretions fun sit listuc0u1077 n polish plates gleam glistuc0u1077 n re wait door m kid use colors portrait lay table fancy shit watch tolerate s head tell tell ve got know love be celebrated tolerate were buildin worlds was s man d throw blankets wire made temple sky m footnotes story life drawin hearts byline always takin space time assume m do break leave ruins took dagger removed gain weight lose believe do s head tell tell ve got know love be celebrated tolerate,102
TAYLOR SWIFT,uc0u8203 willow,was case ve known look face lost wine say know stray follow m begging take hand wreck plans man life was willow bent wind head pillow feel sneakin were thing were trophy champion ring was prize cheat win say know stray follow m begging take hand wreck plans man know train take home is m begging take hand wreck plans man life was willow bent wind count time time life was willow bent wind come trend wait signal meet dark show places others gave scars is case guess ve known look face baitandswitch was work art say know stray follow m begging take hand wreck plans man know train take home is m begging take hand wreck plans man say know stray follow m begging take hand wreck plans man know train take home is m begging take hand wreck plans man outro nan hey man s man man baitandswitch was work art s man hey man you92re your own kid wait s gon notice s re friends hear voice re smoking boys touch phone s face did choose town dream getting s make stay days sprinkler splashes fireplace ashes waited ages see search party bodies learn cared re kid have been see escape daisy may picked petals loves something bloomed writing room play songs parking lot run sprinkler splashes fireplace ashes called taxi take search party bodies learn dreams are re kid have been instrumental break nan sprinkler splashes fireplace ashes gave blood sweat tears hosted parties starved body be saved kiss jokes were took money friends home do know say looked gown saw something take everything lose is step take make friendship bracelets take moment taste ve got reason be re kid face,283
WHITNEY HOUSTON,All at Once,re coming hit started counting teardrops fell eyes began swell dreams were shattered met re love ve known forget face m drifting sea wishing come s matters m drifting sea holding memories hurts know shows looked found were love someone arms dreams were shattered smile used greet brightened someone day took smile left memories met re love ve known forget face m drifting sea wishing come s matters m drifting sea holding memories hurts know shows m drifting sea wishing come hurts know shows s matters m drifting sea wishing come didn92t know my own strength lost touch soul had turn had go lost sight dream thought be end ah thought make had hope hold thought break did know strength crashed tumbled did crumble got pain did know strength survived hour faith kept picked hold head was built break did know strength oh found hope heart found way dark need thought find way thought lift weight thought break did know strength crashed tumbled did crumble got pain did know strength survived hour faith kept picked hold head was built break did know strength were times wondered get night thought took take did know strength crashed tumbled did crumble got pain did know strength faith kept picked hold head was built break did know strength mm outro nan,276
WHITNEY HOUSTON,All the Man That I Need,used cry sleep night was came thought love had hurt turn s s s fills gives love love ve seen s ve got s ve got world s man need morning kiss eyes takes rocks slow evening moon is holds let go let go fills gives love love ve seen s ve got s ve got world s man need instrumental break nan fills fills gives love love ve seen ve seen s ve got s ve got s ve got world s man need man man need fills fills gives love love love love love love ve seen s ve got s ve got s ve got world s man man man man need outro nan fills love ve seen,168
WHITNEY HOUSTON,Call You Tonight,whoa whoa oh hm yeah stars be aligned tonight believe has have meaning lightning had strike tonight are meeting place time feel look eyes feel know life makes was pressed time catch breath take writer town find words say s things wan get know wish stay got go ima call tonight baby get time ima call tonight baby get home s way goes life get do wan s time day night have make baby m gon make way connect face is forget feel know life makes was pressed time catch breath take writer town find words say uhuh s things wan get know wish stay stay got go ima call tonight promise baby baby baby get time soon get time ima call tonight call ya baby baby get home destiny believe meant be do see s kind magic anything happen wan know stay phone stay phone ohoh catch breath oh take writer town find words say find words say s things wan get know know wish stay stay got go got go baby ima call tonight promise promise baby get time baby,197
WHITNEY HOUSTON,Do You Hear What I Hear?,do hear hear hear ringing night shepherd boy do hear hear hear hear song song trees voice sea voice sea said shepherd boy mighty king do know know know know palace warm mighty king do know know know know child child shivers cold let bring gold let bring gold said king people yeah listen say say pray peace peace people listen say say child child sleeping night bring bring like nan outro nan know do hear hear do hear do hear do hear hear do hear do know do hear hear know hear do hear hear hear do know do know,121
WHITNEY HOUSTON,Exhale (Shoop Shoop),sometimes s win someone fail comes point exhale say shoop shoop shoop shoo be doop shoop shoop yeah shoo be doop shoop shoop got say is be doop shoo be doop shoop shoop shoo be doop shoop shoop shoo be doop shoo be doop shoop shoop shoo be doop shoop shoop shoo be doo laugh cry life tells ve got friends wish find point exhale say shoop shoop shoop shoo be doop shoop shoop shoo be doop shoop shoop shoo shoo huh shoo be doop shoop shoop shoo be doop shoop shoop shoo be shoo be doop shoop shoop say shoop say be say be shoo be doop shoop shoop say shoohoo say sho shoo be doo be oh hearts are are words soul s answers prayers re searching place know face go look re laugh cry life tells ve got friends wish find point exhale say shoop shoop shoop shoo be shoo be doop shoop shoop shoo be shoo be doop shoop shoop shoo be shoo be doop shoop shoop shoohoohoo be shoo be doop shoop shoop shoo be doop doop hoo hoo hoo shoo be doop shoop shoop do do be be feels alright almost have all take night tomorrow living feelings touching feel did have love was had giving ride was fall friend loving makes life living did have nights hold morning know love way did have way used touch felt kept hearts line moment soul comfort keep help bring feeling did have love was had giving ride was fall friend loving makes life living did have night hold morning know love way did have did have times love was reach find world lose know love is let end did have love was had giving ride was fall friend loving makes life living did have night hold morning know love way,377
WHITNEY HOUSTON,For the Love of You,m living drifting memory ai place be loving day make way night need is song glad be lover sad see horizon coming view wan be living love m giving is love ray sun touches morning comes feels love gentle breeze flowing mind ease be re loving baby love be riding waves love enchanted touch seems sail mystery wan be living love baby baby m giving giving is love paradise have ca feel secure re key see lose way using words try say feel love is ooh sign name card say see time tell seems ve done do do do wan be living love living m giving is love love baby wan be living love baby m giving giving is love love believe boy wan be living love wan be giving giving giving m giving is love love wan be living love wan be living wan be living nobody,144
WHITNEY HOUSTON,Greatest Love of All,show beauty possess give sense pride make let children laughter remind used be everybody searching hero people need someone look found anyone fulfilled needs place be learned depend decided walk anyone shadows fail succeed live believe matter take take dignity love is happening found love love is achieve learning love is love believe children are future teach let lead way show beauty possess give sense pride make let children laughter remind used be decided walk anyone shadows fail succeed live believe matter take take dignity love is happening found love love is achieve learning love is love outro nan chance place ve been dreaming,86
WHITNEY HOUSTON,Higher Love,life is time look heart look mine things look everywhere world is walk line try see try see falling be bring love bring love bring love s love keep thinking worlds are turning re hanging facing fear standing yearning s be someone s feeling yeah things look everywhere world is walk line try see try see falling be bring love bring love bring love s love keep thinking bring love love bring love bring love s love ve been thinking wait m sing song cheer night organ solo nan light night soul fire make sun shine pure desire let feel love come let feel be bring love lover bring love bring love s love keep thinking bring love do ya bring love got bring bring love bring bring love love keep thinking bring love bring love bring love bring love bring love bring bring love keep thinking bring love bring bring bring love bring whoa bring love bring bring love love keep thinking outro nan bring love bring bring bring love bring love feel bring love do feel do feel love love ve been thinking bring love bring love bring love bring love,254
WHITNEY HOUSTON,His Eye Is On The Sparrow,lord heart heart feel heaven heaven home jesus jesus is is portion a friend friend is eye is eye is sparrow know watches hey sing sing sing m hallelujah outro nan sing sing sing m m m know know eye eye hmm eye is is is sparrow sparrow is,40
WHITNEY HOUSTON,Home (Live),wish was home wish was things ve been knowing makes grass bend leaning raindrops fall have meaning sprinkling scene makes s chance go have direction be be home s love affection convince time slow giving time life grow time please stay friend let start world is change face know know m going have had mind spun space ve watched growing know re listening lord please try make know believe everything everything see tell try stay run be let things be living brand world be fantasy be taught love know s s s ve learned look hearts find got find world love yours mine,72
WHITNEY HOUSTON,How Will I Know,ooh lose control seem get wake dreaming tell is love ooh know do trust feelings know know love be deceiving know know loves say prayer heartbeat fall love whenever meet m asking know things know s thinking try phone m ca speak falling love is love is do feel wake m shaking had said s mistakin feel is love ooh tell know do trust feelings know know love be deceiving know know loves say prayer heartbeat fall love whenever meet m asking know things know s thinking try phone m ca speak falling love is love is do feel loves loves mm loves ooh loves hey loves loves know know know hey know ooh know loves say prayer heartbeat fall love whenever meet m asking know things know s thinking try phone m ca speak falling love is love is do feel outro nan know how know know know say prayer know ooh know fall love know hey know right it92s okay came home did yall went ah were yeah had dinner found credit card receipt s s m gon make pack bags leave do dare come runnin s s m gon make door leave key be yeah ah m packing bags leave town week am phone rings look turn look said was friends street boy did show caller id like nan breakdown nan ve been ve been think do think do think stand take get gone get gone things are gon change things are gon change baby be fool do stand chance boy s have leave said do turn see face do turn s tears left see going tell boy see m refuse turn yeah back yeah see time thought had somebody whitney turns were making fool s s sho nuff okay ha m gon make make pack bags leave pack bags get leave do dare come runnin do dare boy s s s m gon make m gon m gon ah door leave key close door leave key be be s s s baby m gon make pay rent pack bags leave pay bill take care babies do dare come runnin s s lord ohohoh ooh m gon make get leave door leave key yeah yeah yeah yeah be be s s m gon be m gon be alright m gon make m gon be m gon be alright pack bags leave m gon be m gon be alright do dare come runnin things are gon change ooh ooh ooh ooh be fool s s m gon be m gon be alright m gon make m gon be m gon be alright door leave key m gon be m gon be alright be s tears left see ooh ooh ooh ooh outro nan s s m gon make pack bags leave do dare come running s s m gon make door leave key be,520
WHITNEY HOUSTON,I Believe In You and Me,love see be believe dreams believe love end river finds sea was lost m believe leave side hurt pride chips are ha be be are love know love boy leave let places noone been deep inside see believe m fool feel way do play fool forever be forever believe miracles love s miracle baby re dream come was lost m darling believe see was lost m believe ooh,53
WHITNEY HOUSTON,I Belong to You,world dreams are ve got baby ve got re one makes feel brand love wear chill soul baby make doubt find one s life ve longed someone makes let seal moment kiss wan know nothing gon stop ve been bottom m top m feeling rhythm start rock get belong ooh hey baby m afraid let show tell world want everyone know s nobody does do boy do do love is tonight tonight live make make nothing has felt want oh nothing gon stop ve been bottom m top m feeling rhythm start rock get boy know belong ooh oh touch tender reach soul start weaken lose control get get belong ooh oh say love make oh yeah rock heart soul morning light boy hee ooh spoken interlude nan know belong rock rock belong rock rock love is tonight tonight live make make nothing has felt want oh nothing gon stop ve been bottom m top m feeling rhythm start rock get get belong belong touch tender touch tender reach soul reach soul start weaken start weaken lose control lose control get get belong belong baby belong outro nan belong belong belong belong belong belong belong belong get belong baby beling belong belong belong belong belong belong,237
WHITNEY HOUSTON,I Have Nothing,take love ask are everything do do need look do wan have go do follow hold passion ca run s hide do make close door do wan hurt stay arms dare imagine do walk have nothing nothing nothing do have see heart break walls strength love mm knew ve known memories survive hold do need look do wan have go do follow hold passion run s hide love remember do make close door do wan hurt stay arms dare imagine do walk have nothing nothing nothing do make close door do wan hurt stay arms dare imagine do walk do walk do dare walk have nothing nothing nothing do have outro nan,102
WHITNEY HOUSTON,I Learned from the Best,did think take let heart time did think care be feeling did think walk life found miss love threw baby found know way feels cry cry way cried broke world baby learned way break heart learned learned baby learned remember nights tears thought dry shattered world goodbye goodbye baby ve sold soul have are thing mind mm say re ve changed ways sorry changed ways know way feels cry cry way cried broke world way cried baby learned way break heart know know way break heart learned learned baby baby learned ve got are nights tears are clouding eyes remember was said goodbye said goodbye instrumental break nan know way feels cry know way feels cry way cried broke world broke world baby learned way break heart learned way learned way break heart learned learned learned way break heart break heart learned learned outro nan,205
WHITNEY HOUSTON,I Look to You,m lost cause giving winter storms have come darkened sun ve been earth turn look look strength is gone be look look yeah melodies are gone hear song look lose breath s fighting left sinking rise searching door road ve taken mm led regret do know m gon make nothing do lift head look look yeah strength is gone be look look yeah melodies are gone hear song look levees are broken oh lord walls have come coming re crumbling rain is falling rain is falling woo defeat is calling set need set take battle need shine look look strength is gone be look look yeah melodies are gone hear song look yeah outro nan i92m your baby tonight believed love sight got magic boy explain got got way re making feel do do anything baby be baby lay cards tonight call baby be hurry s move baby decide want m giving everything m baby tonight ve given are fantasy m baby tonight touched was die ve been re time feel angel started fly got got way re making feel feel do anything woo fly baby hold enjoy ride m hurry fly night baby s move baby baby let fly want me m giving everything everything m baby tonight m baby ve given ecstasy are fantasy fantasy m baby tonight m baby want m giving everything want m baby tonight be baby be baby ve given are fantasy are m baby tonight m baby do boy s baby ai truth boy m love else do boy be baby got got way re making feel feel do do anything baby know alright alright know baby know want m giving everything m baby tonight know ve given ecstasy are fantasy fantasy m baby tonight m baby want m giving everything m baby tonight m baby ve given oh baby are fantasy know boy m baby tonight know boy looks m s table baby hold cards got magic got have do want pieces want part be angel m want is re call lady be baby tonight yeah m baby tonight m baby tonight want me m giving everything everything m baby tonight m baby ve given ecstasy are fantasy fantasy m baby tonight m baby want m giving everything want m baby tonight be baby be baby ve given are fantasy are m baby tonight m baby outro nan want want want m giving everything want baby m baby tonight ve given want want,453
WHITNEY HOUSTON,I Wanna Dance with Somebody (Who Loves Me),hey yeah ah ooh yeah wan dance clock strikes hour sun begins fade time figure chase blues ve done alright s light day shows night falls loneliness calls wan dance somebody wan feel heat somebody wan dance somebody somebody loves wan dance somebody wan feel heat somebody wan dance somebody somebody loves ve been love lost senses spinnin town sooner fever ends wind feelin need man take chance love burns night falls heart calls wan dance somebody wan feel heat somebody wan dance somebody somebody loves wan dance somebody wan feel heat wan dance somebody somebody loves somebody somebody somebody loves yeah somebody somebody hold arms oh need man take chance love burns night falls heart calls wan dance somebody wan feel heat somebody wan dance somebody somebody loves wan dance somebody wan feel heat somebody wan dance somebody somebody loves outro nan ooh ooh dance come baby dance woo yeah dance get woah dance do wan dance dance baby do wan dance dance boy hey do wan dance dance baby somebody loves do wan dance say wan dance do wan dance dance do wan dance say wan dance do wan dance dance do wan dance say wan dance uhhuh dance somebody loves ooh ooh dance ooh ooh dance ooh ooh dance,321
WHITNEY HOUSTON,I Will Always Love You,go know think step way love love darling mm mm bittersweet memories is m taking please do cry know m need love love like nan saxophone solo nan hope life treats kind hope have ve dreamed wish joy happiness wish love love love love love love love outro nan darling love,57
WHITNEY HOUSTON,If I Told You That,hahaha told wanted see told beg please told keep say told tell feel told have feelings baby be say s mind m have baby baby were friends time feel inside has changed has changed give love uhuh thought thought was untrue untrue baby told uhhuh wanted see wanted see told told beg please please told told keep keep say told uh know re friends decide bring something ooh yeah uh hope offend trust have cause do want end baby think lose have tather stay rather stay baby do want choose ah huh ooh between things things yeah told told wanted see wanted see told told beg please please told told keep keep say say told take chance extend romance hope be thing yeah told baby baby baby baby wanted see wanted see ha told told beg please beg please told told told keep said say say told say baby told told wanted see wan be realest told told beg please beg please told told keep keep say told say breakdown nan be be say dare hold dare hold will feelings leave baby baby love say told oh yeah told told wanted see said told told told beg please beg please told my love keep say say told told told wanted see hey told know love beg please will feelings leave told keep,241
WHITNEY HOUSTON,Jesus Loves Me,bible tells ones belong are is jesus loves jesus loves jesus loves bible tells pressing way always guide lord pray undeserving fail love jesus loves jesus loves jesus loves bible tells jesus loves love jesus loves bible tells bible tells know am loved feels know m see m bible tells bible tells bible tells like nan outro nan,80
WHITNEY HOUSTON,Just the Lonely Talking Again,believe s confusing m say let make something tells m headed heartbreak please m praying time time be share dream visualize tell are love boy is talking are love boy is talking talking time got promised be got was lots lots talking nights filled misery please please tell fulfill needs up leave know let come tell are love boy is talking are love boy is talking talking ooh hey boy baby baby ah ah ooh baby dododododo need know are love boy is talking are love boy is talking talking ooh ooh are love boy is talking are love boy is talking talking tell wan na know got know oh outro nan are love boy are are are tell are talking are are need know boy are love boy really wan na know need know are gon talk are gon talk are gon talk is talking are love boy need know wan na know tell boy talking got know are,180
WHITNEY HOUSTON,Love Will Save the Day,try make everything goes find ve wound mess s situation feel abandoned child ai experience hurt do panic hit danger zone need s change heart change heart forget fear frustration love play part greater part battles advice re feeling ve got troubles mind love save day re feeling doubt fear has got bind love save day world falling have do is say prayer love save day s answer heart let shine dear love save day love save day love save day love save day love save day things world bring s wonder make day sleep cause problems are s something getting way turn evening news mass confusion is thing see s question need direction use peace harmony need s change heart change heart forget fear frustration love play part greater part battles advice advice re feeling ve got troubles mind love save day re feeling doubt fear has got bind love save day world falling have do is say prayer love save day s answer heart let shine dear love save day love save day love save day love save day love save day love is gon save day got believe got believe youre97 na na na na na na na na na na na na need change heart change heart forget fear frustration love play part greater part battles advice advice re feeling ve got troubles mind love save day love save day re feeling doubt fear has got bind love save day believe s save day world falling have do is say prayer love save day love is gon save day s answer heart let shine dear love save day believe believe s re feeling ve got troubles mind love save day love is gon save day re feeling doubt love is is fear has got bind love save day love is gon save day world falling love is have do is say prayer love is love save day love is gon save day s answer heart love is let shine dear love is love save day love save day outro nan love save day day love save day,516
WHITNEY HOUSTON,Lover for Life,baby hope realize baby mean mm hey run cover loving shelter find needing lifting night is hey make being love rare affair take m prisoner sentence be lover life lover life sentence wan be lover life lover life lover lover wan hear say be lover lover life capture s getaway re lover lover lover life spell power does matter see fell love time saw have been falling love mm boy heard testimony ve seen evidence hey s crime passion sense justice be served stay world take m prisoner sentence be lover life lover life sentence wan be lover life lover life lover lover wan hear say be lover lover life capture s getaway be lover lover life boy heard testimony ve seen evidence hey s crime passion sense justice be served stay world take m prisoner sentence be lover life lover life sentence wan be lover life lover life lover lover outro nan m prisoner take m prisoner sentence be lover life wan be m prisoner,194
WHITNEY HOUSTON,Million Dollar Bill,came door checked coat m looking is staring face played song hit floor held danced night see way s making feel way love ve been looking something m saying make feel dollar bill say say makes go got spinnin round say say aww baby s been time felt love has found way ve been looking ve been searching man touch place can92t deny way s making feel way love ve been searching something m saying make feel dollar bill say say makes go got spinnin round say say make feel dollar bill makes feel say say makes go got spinnin round say say aww baby feel re feeling put hand air say feel re feeling s love is air love is air oh yeah make feel dollar bill say say makes go got spinnin round say say make feel dollar bill makes feel say say makes go got spinnin round say say aww baby outro nan ohh makes feel makes feel cmon say cmon say makes feel,218
WHITNEY HOUSTON,Miracle,s doing made choice today pay heart is pain understand way feel relate pain seems nothing comfort today pray someone listen nothing matter love grows choice is yours s miracle store nothing matter love grows voice love is crying do throw love s miracle store let go miracle nothing take place thought was looking seems pain is have gained wonder be miracle wonder spare pain seems nothing comfort lord today pray come listen nothing matter love grows choice is yours s miracle store nothing matter love grows voice love is crying do throw love s miracle store do throw miracle do let slip nothing matter nothing matter love grows choice is yours s miracle store nothing matter love grows voice love is crying do throw love s miracle store,132
WHITNEY HOUSTON,My Love Is Your Love,clap hands yall s clap hands yall s clap hands yall s tomorrow is day sing mommy m standing line mm lord ask did life say spent clap hands yall s s alright clap hands yall s wake world war world war world war see destruction poverty feel wan go home s s okay re comin clap hands yall s s alright clap hands yall s clap hands yall s love is love love is love take eternity break chains amistad hold love is love love is love take eternity break chains amistad hold clap hands yall s uhhuh clap hands yall s clap hands yall s lose fame fortune really do mind m street street lord m grand central station ooh okay s re clap hands yall s clap hands yall s years pass years years years stay eyes eyes matter get s got babe clap hands yall s clap hands yall s love is love love is love love love baby take eternity break chains amistad hold love is love love is love my love is love take eternity break chains amistad hold die day day do cry do cry earth was meant stay clap hands yall s matter people say do matter clap hands yall s be waiting judgement day love is love love is love take eternity break chains amistad hold ca hold love is love love is love is take eternity break chains amistad hold love is love love is love take eternity break break baby chains amistad hold outro whitney houston background vocalist bobbi kristina brown nan clap hands yall s clap hands clap hands clap hands yall s clap hands yall s clap hands yall s clap hands yall s,334
WHITNEY HOUSTON,My Name Is Not Susan,let go was past said did romeo know believe tongue slip know think oughta let be get time s end name is susan watch say need be way do wan hear susan s got nothing show respect love receive name is susan get night were deep dream heard call name turned embrace froze place be romeo know knew heart bust know think oughta let go get time say goodbye boy name is susan watch say watch say need be way be way yeah do wan hear susan do wan hear s got nothing nothing show respect love receive name is susan watch say watch say need be way do wan hear susan s got nothing got nothing show respect love receive name is susan oh wan be call know kind girl call get have let damn shame forgot name name is susan watch say need need be way boy do be way do want hear susan s got nothing show respect love receive name is susan outro nan do wan hear susan oh,175
WHITNEY HOUSTON,One Moment in Time,day give m day is broke heart fought gain taste sweet face pain rise fall remains want moment time m thought be dreams are heartbeat answers are give moment time m racing destiny moment time feel feel eternity ve lived be want time ve laid plans lay chance hands give moment time m thought be dreams are heartbeat answers are give moment time m racing destiny moment time feel feel eternity re winner lifetime seize moment time make shine give moment time m thought be dreams are heartbeat answers are give moment time m racing destiny moment time feel feel eternity outro nan be be be,120
WHITNEY HOUSTON,One of Those Days,come come whoa lord is mmm na na na kicked shoes relaxed feet hit kitchen grabbed bite eat s been weeks got ta do something special see hit salon get mani pedi have massage get sip m got ta take time time ladies know m talking sing ooh baby baby do know ve been going sing ooh baby baby s see need days sun is shining bright life is going things are wasted days re cruising car see stars s outside yeah tonight s set body mind tv tonight let tv watch light candles aroma therapy hot tub bubbles surrounding mr big is background isley brothers gon hold sing ooh baby baby do know ve been going sing ooh baby baby s see need days sun is shining bright life is going things are wasted days re cruising car see stars s outside beautiful days sun is shining bright life is going things are wasted days re cruising car see stars s outside yeah interlude nan hello hello hello hello hello hello hello need days do know ooh ooh ooh days sun is shining bright life is going things are wasted days re cruising car see stars s outside beautiful days sun is shining bright life is going things are wasted days re cruising car,247
WHITNEY HOUSTON,Queen of the Night,ve got make drop knees m queen night queen night do make difference m m ve got feeling m tonight ai nobody angel say m way heyey ve got stuff want ve got thing need ve got make drop knees m queen night queen night say say say m queen night queen night ve got problem way am say m trouble do give damn m know m want get turn baby ve got stuff want ve got thing need ve got make drop knees m queen night queen night say say m queen night queen night yeah outro nan ve got stuff want ve got thing need ve got make drop knees m queen night queen night say m queen night queen night yeah m queen night queen night m queen night queen night,204
WHITNEY HOUSTON,Run to You,know look s do see take time know heart find girl s scared is ca see hurt feel wan run oohooh wan run oohoohooh wo hold arms keep harm wan run oohooh come oohoohooh tell stay run day day play role someone control night come home turn key s nobody cares s sense trying find dreams someone share tell does mean wan run oohooh wan run oohoohooh wo hold arms keep harm wan run oohooh come oohoohooh tell stay run run need need wipe tears kiss fears knew wan run wan run oohoohooh wo hold arms keep harm run come oohoohooh i92m every woman need anything want done baby do m woman every woman s s yeah m woman s anything want done baby do m woman s read thoughts a z whoa whoa whoa whoa oh oh whoa cast spell secrets tell mix brew put fire anytime feel fear appear oh m woman s anything want done baby do whoa whoa whoa whoa oh oh whoa sense needs rain seeds make rhyme confusion mind comes love ve got ve got ve got got baby baby m woman s anything want done baby do m woman s read thoughts a z whoa whoa whoa whoa oh oh whoa ai bragging m one ask ooh be done do bother compare ve got outro nan whoa whoa whoa aah yeah got whoa whoa whoa got got whoa whoa whoa aah aah aah m woman m woman m woman every need baby m woman m woman m woman every woman baby m woman uuh m woman every woman baby m woman m woman chaka khan m woman chaka khan,307
WHITNEY HOUSTON,Saving All My Love for You,try resist being list man gon do m saving love s living friends try tell find man time try break cry be home feeling blue m saving love used tell run love gives right be said be wait longer s fantasy ve got get minutes gon get feeling walk door cause tonight is night feeling alright be making night m saving love m saving love m saving love woman is gon love cause tonight is night m feeling alright be making night m saving love m saving loving,81
WHITNEY HOUSTON,So Emotional,woo ooh ooh ve been heartbeat keep photo bed livin world fantasies get head uh ve been waiting phone ring night wan make feel got love babe get remember way touched wish did like ah uh get baby time think get baby ai shocking love do ai shocking love do ai shocking love do hee got watch walk room baby got watch walk do like way move talk watch mouth remember way touched wish did like ooh get baby time think get baby ai shocking love do get baby time think get baby ai shocking love do ai shocking love do ai shocking love do heehee interlude nan uh ha work work haha see remember way touched wish did like get baby time think get baby ai shocking love do get baby time think get baby ai shocking love do outro nan get get baby baby shocking love do dododododo get baby hey yeah baby baby baby time think baby baby baby get baby ai shocking love do know does get baby babe baby time think know mean hee hee hoo,238
WHITNEY HOUSTON,Step By Step,cross m going journey be lost s road have follow place have go one told get get know m taking step step bit bit stone stone brick brick step step day day mile mile ooh ooh ooh road is ruined dangers way burdens fall troubles have face let spirit fail let spirit go get destination m going take m making mine step step know m taking bit bit bit bit come move stone stone brick brick brick brick brick brick mmm step step step step day day day day mile mile ooh go way say baby do give ve got hold ve got baby do give ve got keep moving do stop know re hurting know re hurting know re know re know re hurting know re hurting do let things get do let things get step step know m taking bit bit bit bit come move stone stone stone yeah brick brick brick brick brick brick mmm step step m gon take day day day day mile mile ooh go way outro nan come baby got keep moving come baby got keep moving m taking step step bit come baby got keep moving come baby got keep moving come baby got keep moving stone stone stone stone brick brick come baby come baby got keep moving come baby got keep moving come baby got keep moving come baby got keep moving step step keep moving day day day day come baby got keep moving come baby got keep moving come baby got keep moving mile mile mile mile go way come baby got keep moving come baby got keep moving come baby got keep moving bit bit bit bit bit bit,382
